Sample	Species	RelativeAbundance	Type	Sample_type	Sampling place specific details	Location	Sampling_day	Individual
SL345929	Dermacoccus_nishinomiyaensis	40.41751232241229	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Gordonia_bronchialis	0.674157746601105	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Janibacter_indicus	0.4816539547103272	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Micrococcus_luteus	7.415537975120463	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Minor/Unclassified	37.755397897053854	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Moraxella_osloensis	3.8384388258057647	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345929	Xanthomonas_campestris	0.1278098946160082	Skin	Left palm	residence 2 left palm day 3 day	Residence 2	Day 3 day	Subject_2
SL345933	Brevundimonas_diminuta	0.3609204514635011	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Chryseobacterium_taklimakanense	0.07218409029270023	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Cutibacterium_acnes	16.17257421817954	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Dermacoccus_nishinomiyaensis	24.39196378278013	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Gordonia_bronchialis	0.2987503390148749	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Janibacter_indicus	0.3600859533098283	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Micrococcus_luteus	3.1005778899714183	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Minor/Unclassified	45.393778816264366	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Moraxella_osloensis	9.75319717105126	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345933	Xanthomonas_campestris	0.09596728767237604	Skin	Left palm	residence 2 left palm day 7 day	Residence 2	Day 7 day	Subject_2
SL345934	Brevundimonas_diminuta	0.24596556482092508	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Chryseobacterium_taklimakanense	0.04305279613795245	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Cutibacterium_acnes	13.088050025937545	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Dermacoccus_nishinomiyaensis	39.23768319494094	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Gordonia_bronchialis	0.2611399110006952	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Janibacter_indicus	0.2537291837966214	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Micrococcus_luteus	2.5097662797796545	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Minor/Unclassified	35.65124411994085	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Moraxella_osloensis	8.67654998888391	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345934	Xanthomonas_campestris	0.03281893476089818	Skin	Left palm	residence 2 left palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345936	Brevundimonas_diminuta	0.1579493807498577	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Chryseobacterium_taklimakanense	0.07183990526317516	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Cutibacterium_acnes	7.819560464433506	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Dermacoccus_nishinomiyaensis	38.54456944442166	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Gordonia_bronchialis	0.7295522799328839	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Janibacter_indicus	0.5704547728432037	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Micrococcus_luteus	8.882397419011989	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Minor/Unclassified	39.23738168148022	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Moraxella_osloensis	3.9420097787560544	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345936	Xanthomonas_campestris	0.04428487310743674	Skin	Left palm	residence 2 left palm day 2 day	Residence 2	Day 2 day	Subject_2
SL345940	Brevundimonas_diminuta	0.2754461232357147	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Chryseobacterium_taklimakanense	0.03513026176708325	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Cutibacterium_acnes	21.483243176024377	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Dermacoccus_nishinomiyaensis	25.657837468134055	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Gordonia_bronchialis	0.24466828328048248	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Janibacter_indicus	0.14829322887520985	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Micrococcus_luteus	2.7006777342535595	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Minor/Unclassified	39.893054778337365	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Moraxella_osloensis	9.496362618914382	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345940	Xanthomonas_campestris	0.06528632717776535	Skin	Left palm	residence 2 left palm day 6 day	Residence 2	Day 6 day	Subject_2
SL345946	Brevundimonas_diminuta	0.22887803524741843	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Chryseobacterium_taklimakanense	0.04473022647567027	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Cutibacterium_acnes	4.100103231331664	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Dermacoccus_nishinomiyaensis	32.01910231963918	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Gordonia_bronchialis	0.929685089153875	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Janibacter_indicus	0.4559467579632368	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Micrococcus_luteus	5.94298856212928	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Minor/Unclassified	54.50272552829412	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Moraxella_osloensis	1.7410612422136738	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345946	Xanthomonas_campestris	0.03477900755186947	Skin	Right palm	residence 2 right palm day 4 day	Residence 2	Day 4 day	Subject_2
SL345950	Brevundimonas_diminuta	0.3456532024404263	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Chryseobacterium_taklimakanense	0.01694378443335423	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Cutibacterium_acnes	3.9438613320681974	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Dermacoccus_nishinomiyaensis	49.05812109071051	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Gordonia_bronchialis	0.23929837092029513	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Janibacter_indicus	0.26315000593032456	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Micrococcus_luteus	1.5134709603085332	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Minor/Unclassified	37.79415387302327	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Moraxella_osloensis	6.794066547365046	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345950	Xanthomonas_campestris	0.03128083280003858	Skin	Right palm	residence 2 right palm day 8 day	Residence 2	Day 8 day	Subject_2
SL345954	Brevundimonas_diminuta	0.3891691239204299	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Chryseobacterium_taklimakanense	0.10092737719255104	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Cutibacterium_acnes	20.628743347239357	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Dermacoccus_nishinomiyaensis	25.9325625503835	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Gordonia_bronchialis	0.5820430523689066	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Janibacter_indicus	0.47812206653081385	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Micrococcus_luteus	6.687507884951343	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Minor/Unclassified	39.34050801538714	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Moraxella_osloensis	5.505460128340279	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345954	Xanthomonas_campestris	0.3549564536856668	Skin	Left palm	residence 2 left palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345955	Brevundimonas_diminuta	0.5492350763875053	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Chryseobacterium_taklimakanense	0.04781427927313907	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Cutibacterium_acnes	14.486258637502752	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Dermacoccus_nishinomiyaensis	17.179796369889587	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Gordonia_bronchialis	0.25521920120793967	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Janibacter_indicus	0.24745986641361448	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Micrococcus_luteus	2.472501546624165	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Minor/Unclassified	56.244272247795394	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Moraxella_osloensis	8.45117386152733	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345955	Xanthomonas_campestris	0.06626891337856117	Skin	Right palm	residence 2 right palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345957	Brevundimonas_diminuta	0.24193944026006553	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Chryseobacterium_taklimakanense	0.02788629620927116	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Cutibacterium_acnes	31.22516376743862	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Dermacoccus_nishinomiyaensis	15.030455450350772	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Gordonia_bronchialis	0.27395703961145096	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Janibacter_indicus	0.5184785443353379	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Micrococcus_luteus	3.608951501083176	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Minor/Unclassified	39.97732947400764	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Moraxella_osloensis	8.993072321043567	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345957	Xanthomonas_campestris	0.10276616566009188	Skin	Left palm	residence 2 left palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345958	Brevundimonas_diminuta	0.2504969096305171	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Chryseobacterium_taklimakanense	0.01974024559588313	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Cutibacterium_acnes	21.465474991150924	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Dermacoccus_nishinomiyaensis	23.21623056606856	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Gordonia_bronchialis	0.23484085277860975	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Janibacter_indicus	0.18651128597489583	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Micrococcus_luteus	2.691820731342065	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Minor/Unclassified	45.40903150270917	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Moraxella_osloensis	6.426811337707953	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345958	Xanthomonas_campestris	0.09904157704141368	Skin	Left palm	residence 2 left palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345959	Brevundimonas_diminuta	0.16107789316642773	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Chryseobacterium_taklimakanense	0.02237840483933004	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Cutibacterium_acnes	27.2000186486707	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Dermacoccus_nishinomiyaensis	18.65286665034908	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Gordonia_bronchialis	0.492091798081518	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Janibacter_indicus	0.3293821462288891	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Micrococcus_luteus	5.154259472941944	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Minor/Unclassified	42.072100423091705	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Moraxella_osloensis	5.792044010862851	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345959	Xanthomonas_campestris	0.12378055176754432	Skin	Right palm	residence 2 right palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345962	Brevundimonas_diminuta	0.16832862472560464	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Chryseobacterium_taklimakanense	0.07185958833315287	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Cutibacterium_acnes	25.485544410209968	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Dermacoccus_nishinomiyaensis	23.320897358914035	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Gordonia_bronchialis	0.5847204858889424	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Janibacter_indicus	0.3799698780355754	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Micrococcus_luteus	5.437211454221504	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Minor/Unclassified	39.669445893667486	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Moraxella_osloensis	4.80868615078701	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345962	Xanthomonas_campestris	0.0733361552167108	Skin	Left palm	residence 2 left palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345964	Brevundimonas_diminuta	0.32957330532340806	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Chryseobacterium_taklimakanense	0.05302603603740746	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Cutibacterium_acnes	31.29043552389216	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Dermacoccus_nishinomiyaensis	11.430282179699908	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Gordonia_bronchialis	0.18343456485667747	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Janibacter_indicus	0.4533852937743882	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Micrococcus_luteus	2.3435478223805393	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Minor/Unclassified	45.99107944771733	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Moraxella_osloensis	7.8351676789819	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345964	Xanthomonas_campestris	0.09006814733626625	Skin	Right palm	residence 2 right palm day 6 night	Residence 2	Day 6 night	Subject_2
SL345970	Brevundimonas_diminuta	0.25581140751012665	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Chryseobacterium_taklimakanense	0.0638616209904025	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Cutibacterium_acnes	20.357625077546253	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Dermacoccus_nishinomiyaensis	16.897784914060505	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Gordonia_bronchialis	0.6984636718607452	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Janibacter_indicus	0.4517753530635332	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Micrococcus_luteus	5.931467357588585	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Minor/Unclassified	50.524760062766845	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Moraxella_osloensis	4.741086742327482	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345970	Xanthomonas_campestris	0.07736379228551618	Skin	Right palm	residence 2 right palm day 4 night	Residence 2	Day 4 night	Subject_2
SL345971	Brevundimonas_diminuta	0.5893494395083606	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Chryseobacterium_taklimakanense	0.07072193274100327	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Cutibacterium_acnes	17.27078371282018	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Dermacoccus_nishinomiyaensis	23.65120267930449	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Gordonia_bronchialis	0.3097132916588764	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Janibacter_indicus	0.39425445263662745	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Micrococcus_luteus	5.173268735215458	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Minor/Unclassified	46.31961436224261	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Moraxella_osloensis	6.15443394002455	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345971	Xanthomonas_campestris	0.06665745384784216	Skin	Left palm	residence 2 left palm day 5 night	Residence 2	Day 5 night	Subject_2
SL345975	Brevundimonas_diminuta	0.1502388253696048	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Chryseobacterium_taklimakanense	0.02718136643200087	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Cutibacterium_acnes	24.444202832298384	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Dermacoccus_nishinomiyaensis	24.35326880641678	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Gordonia_bronchialis	0.45985929936321474	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Janibacter_indicus	0.37707968341121206	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Micrococcus_luteus	6.253938209341	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Minor/Unclassified	39.90249302550847	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Moraxella_osloensis	3.947228612588926	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345975	Xanthomonas_campestris	0.0845093392704027	Skin	Left palm	residence 2 left palm day 1 night	Residence 2	Day 1 night	Subject_2
SL345976	Brevundimonas_diminuta	0.11368884783458272	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Chryseobacterium_taklimakanense	0.10569510072121364	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Cutibacterium_acnes	27.22203964898568	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Dermacoccus_nishinomiyaensis	27.967012470245496	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Gordonia_bronchialis	0.7283191814402956	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Janibacter_indicus	0.3845880555654243	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Micrococcus_luteus	6.411651330514798	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Minor/Unclassified	32.191929868191984	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Moraxella_osloensis	4.80624045191317	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345976	Xanthomonas_campestris	0.068835044587345	Skin	Left palm	residence 2 left palm day 2 night	Residence 2	Day 2 night	Subject_2
SL345977	Brevundimonas_diminuta	0.17539120609037404	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Chryseobacterium_taklimakanense	0.22142664196225095	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Cutibacterium_acnes	24.585776191690034	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Dermacoccus_nishinomiyaensis	20.724696679741744	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Gordonia_bronchialis	1.304971446616015	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Janibacter_indicus	0.5162817064308841	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Micrococcus_luteus	4.535061120601428	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Minor/Unclassified	44.00188707241259	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Moraxella_osloensis	3.873824859896287	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345977	Xanthomonas_campestris	0.0606830745583832	Skin	Right palm	residence 2 right palm day 3 night	Residence 2	Day 3 night	Subject_2
SL345981	Brevundimonas_diminuta	0.36234847491107186	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Chryseobacterium_taklimakanense	0.09676000586424278	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Cutibacterium_acnes	23.888764573800724	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Dermacoccus_nishinomiyaensis	13.573098557859243	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Gordonia_bronchialis	0.2842614526346654	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Janibacter_indicus	0.3591077091644226	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Micrococcus_luteus	3.0375234376808464	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Minor/Unclassified	49.90439741047384	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Moraxella_osloensis	8.426762552180186	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345981	Xanthomonas_campestris	0.06697582543075178	Skin	Right palm	residence 2 right palm day 7 night	Residence 2	Day 7 night	Subject_2
SL345982	Brevundimonas_diminuta	0.40348409886871867	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Chryseobacterium_taklimakanense	0.02000866562352904	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Cutibacterium_acnes	20.025795344458537	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Dermacoccus_nishinomiyaensis	17.14425960020095	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Gordonia_bronchialis	0.2301716282879348	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Janibacter_indicus	0.45530510336131186	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Micrococcus_luteus	2.133441965513122	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
SL345982	Minor/Unclassified	53.569963394218206	Skin	Right palm	residence 2 right palm day 8 night	Residence 2	Day 8 night	Subject_2
